,filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,label,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
2273,./YAF_hash_disgust.wav,0.34469503,0.035966128,2713.2823572147477,1973.2473901216977,4242.5360317887935,0.1748102999281609,disgust,-337.3797,68.2197,-17.182814,2.2856343,-10.688192,-2.2788694,-13.9807005,-12.022991,-10.759744,-2.0797198,-13.01298,-3.5479953,-9.209193,0.74590653,-2.4866328,-5.0007052,2.9757178,6.867481,-2.0841467,4.200514
2274,./YAF_hash_fear.wav,0.333672,0.08378182,3283.712076739939,2111.5052536612184,5165.004033627717,0.21993885869565216,fear,-243.5494,27.846472,-10.047026,25.805288,-5.3378816,5.831663,1.9048486,-0.030322665,-6.8866124,4.9039583,-16.683842,1.0761502,1.2726235,2.7302256,-0.91451085,-0.7813301,2.06426,12.181292,-3.67635,6.247569
2275,./YAF_hash_happy.wav,0.30798718,0.055122204,3372.558491436303,2138.977886726336,5386.931379451308,0.22345112645348839,happiness,-307.5772,19.684563,-21.956736,21.830935,-14.47511,0.32264984,-5.7529955,-6.0006847,4.67821,-2.585031,-11.3492,8.205008,-11.291314,9.57806,-5.1344533,-1.930525,4.794373,2.1700242,-1.1186839,4.8167
2276,./YAF_hash_neutral.wav,0.29772404,0.017540406,2565.718396658844,2036.717850509424,4078.685681573276,0.16097005208333334,neutral,-420.92072,64.97198,3.5036695,31.078335,-3.9380693,-1.9219197,-1.4804006,-5.9463706,-0.04910086,1.1338054,-4.7680893,2.0860527,-4.764724,13.095348,-11.762466,2.6775396,-2.8376474,-2.410749,-6.954653,-1.4914058
2277,./YAF_hash_ps.wav,0.334896,0.040328458,2948.1269800072387,2105.6644557719483,4701.168507543103,0.18906025502873564,surprise,-320.0739,43.747913,-35.1691,-15.213656,-16.495651,0.53815126,-16.377232,-10.514546,-12.115821,7.478039,-10.835632,5.9707303,1.4004266,5.4133844,-6.6689844,2.8758402,3.908157,2.2129843,-4.0284758,4.201761
2278,./YAF_hash_sad.wav,0.27705595,0.06172627,2477.897362497823,2101.790818049792,4320.129815463362,0.14202249461206898,sadness,-311.2,70.24904,12.456052,32.354534,-4.961288,5.3043504,-2.080314,-3.833627,4.2372503,-0.06955457,-11.651493,2.7831666,-8.396247,9.195553,-7.7270865,-2.039902,-1.4692627,-1.5311309,-10.042285,-3.6172357
2279,./YAF_hate_angry.wav,0.32737052,0.06739872,3825.7044525922283,2235.194862393821,6008.506196120689,0.24909078663793102,anger,-313.97357,9.727979,-3.4559965,22.44978,-19.562391,-12.029026,1.0159947,-15.477122,-4.3920903,-1.380861,-14.565845,10.639761,-11.851843,6.5632863,-2.990532,-2.3327773,-0.6706521,-1.0350362,-6.5938005,3.6358464
2280,./YAF_hate_disgust.wav,0.3572453,0.023443406,2938.975088480147,2062.7011550353986,4743.739897629311,0.18416621767241378,disgust,-375.34933,61.573612,-3.0349243,26.767595,-10.913887,-12.999645,-14.476681,-6.961637,-15.430444,-3.2300458,-10.280733,2.6414945,-5.5298424,1.0142498,0.19401038,-3.9657614,-2.655981,-0.31941864,-6.3274837,0.71816885
2281,./YAF_hate_fear.wav,0.33531418,0.051799774,3272.556205002212,2284.8279449123247,5425.828857421875,0.20467529296875,fear,-295.3927,29.429575,-12.166505,32.72766,-0.49175176,-8.749214,-3.5727563,-4.3731613,-4.7487817,-2.0602853,-15.907896,10.712084,-5.504871,1.06372,5.343904,-4.3375216,-0.30321586,6.5153685,-6.676895,12.213838
2282,./YAF_hate_happy.wav,0.2710035,0.0543807,3342.9364697894207,2150.85846302686,5213.499799981175,0.20750188253012047,happiness,-329.3733,19.881384,-10.74324,32.864403,-9.023065,-15.014618,-3.249815,-9.780126,-7.3634024,-5.199377,-13.334893,8.92544,-8.340994,4.4177175,-2.446259,-2.9977362,-0.24632773,4.865171,-2.987182,6.05911
2283,./YAF_hate_neutral.wav,0.29692885,0.033218015,2690.896934142042,2128.4159624993254,4457.991817079741,0.1476629849137931,neutral,-377.0122,58.24456,-2.6322458,36.21645,1.9833921,-13.555387,-4.0148377,-14.747034,-6.943834,4.134794,-16.328169,14.104102,-3.5794582,2.6960313,3.7784648,-6.130075,1.4076147,-3.5736248,-12.773641,1.9276423
2284,./YAF_hate_ps.wav,0.32453242,0.023250272,3497.6898146452013,2262.5028701616566,5620.822515720274,0.21192597179878048,surprise,-362.7703,28.766214,-4.203088,11.538737,-29.159224,-8.428252,-11.220157,-8.044433,-11.526005,4.802696,-10.807805,6.934346,-7.5896497,8.595757,3.981233,4.3242,4.2201657,3.7868028,1.2104917,3.266689
2285,./YAF_hate_sad.wav,0.28277957,0.040020365,2429.642925857358,2151.2077478266974,4300.576676993534,0.13144867995689655,sadness,-380.0905,67.86031,35.047493,46.90785,-3.0663424,-0.6303224,1.5849662,-7.3612566,1.3493403,-9.051517,-3.9360008,3.677354,-8.869616,8.2393875,-8.087837,-1.5960035,0.9262712,-0.39210892,-11.8728,0.4080213
2286,./YAF_have_angry.wav,0.34986937,0.048475932,3516.439661668056,2156.1477114969143,5634.150222252155,0.23026109015804597,anger,-340.00153,25.913044,-17.295313,8.045465,-18.662111,0.26870292,-0.17488234,-14.640506,-3.5440657,-2.5668972,-15.622212,8.678718,-9.484923,7.7992163,-2.7591136,-7.220437,-0.6394895,-1.2558025,-8.845948,4.9884715
2287,./YAF_have_disgust.wav,0.3232606,0.025531197,3117.336628737487,1984.7869213996858,4750.546369881466,0.21493354885057472,disgust,-381.96445,63.55625,-6.1507506,7.699944,-5.153694,1.3436908,-8.957518,-12.754597,-6.3048735,-0.442601,-10.253169,2.4777288,-6.8198037,3.2850099,-5.2340846,-4.307026,0.7207093,-4.834147,-6.3504863,5.1020007
2288,./YAF_have_fear.wav,0.34643096,0.041496374,3128.919430993101,2253.284876351467,5355.3076171875,0.198046875,fear,-305.69415,35.16795,-22.25796,10.672929,-9.894168,3.8371284,0.7295144,-2.259165,-6.385302,11.0831585,-17.467798,3.6375391,-0.59818006,2.5547605,5.4496617,-5.445489,-7.7443647,11.003152,-10.073173,14.708561
2289,./YAF_have_happy.wav,0.27162328,0.0682023,3090.756525232003,2136.1547136907934,5360.530037715517,0.19778196839080459,happiness,-293.73007,32.755993,-33.535698,24.07567,-17.898623,0.8462394,-8.782468,-14.47939,3.362566,-4.8686647,-7.926643,9.227621,-14.796336,12.705823,-12.122049,-3.0692458,0.62461793,-0.17031044,-0.5797876,4.6805677
2290,./YAF_have_neutral.wav,0.28364173,0.0362351,2225.3140223659393,1917.1283757369072,3749.6236866918102,0.12171111709770115,neutral,-388.09802,80.505714,-12.914446,13.223252,-0.7671516,-5.139977,-4.496756,-10.864997,-4.2433558,8.663657,-16.39274,6.810008,-4.6532683,2.826695,0.6769846,-9.428654,-0.23856251,-2.465576,-11.817348,2.812381
2291,./YAF_have_ps.wav,0.33515087,0.03203338,3240.7140980006684,2177.1342930854853,5350.728404371044,0.19570806962025317,surprise,-318.2389,39.71094,-29.004997,-6.0995045,-21.321617,-1.177159,-8.257498,-12.380196,-11.101356,13.952854,-16.30704,7.61672,-7.2052784,7.529033,1.1860769,-2.1929274,8.160977,5.342162,-1.2174023,3.7489424
2292,./YAF_have_sad.wav,0.2644306,0.031705678,2448.4665863547516,2132.855723881021,4240.927229256466,0.13119050826149425,sadness,-366.377,76.755745,12.112234,24.002214,-7.0043902,7.8649645,-4.2998013,-11.063104,2.009148,-5.781921,-8.496735,-0.7167722,-8.642656,12.296789,-12.46388,-0.863447,-0.7178528,-2.936728,-5.6189594,-1.7178955
2293,./YAF_haze_angry.wav,0.32526717,0.054034676,3352.7139982284025,2044.860673207036,5285.9063510237065,0.21065687859195403,anger,-305.88028,31.923958,-21.438786,28.086843,-27.254108,-15.989126,2.1240509,-26.57357,-10.626937,-4.5494804,-20.880545,11.002884,-16.675009,5.0241594,-0.51350677,-8.393765,-2.6122167,-1.4173282,-11.602141,1.6812074
2294,./YAF_haze_disgust.wav,0.30189762,0.027884128,2836.7832785565142,2068.8526808581255,4647.706761853448,0.1678565014367816,disgust,-365.82477,61.97968,-4.5703273,37.06451,-5.8576655,-13.766491,-9.331503,-10.527967,-14.921282,-4.5485506,-12.310132,4.476526,-11.453153,5.010854,-2.4424813,-4.027551,0.41275248,-3.3695185,-3.0552802,4.333993
2295,./YAF_haze_fear.wav,0.31490964,0.052419573,3631.1412392181587,2335.648093530605,5771.269699622845,0.24173850574712644,fear,-281.75293,18.773098,-13.333056,28.70465,-0.43739143,-9.529603,-5.190274,-3.80103,-7.376928,2.920273,-17.543888,12.133604,-4.225291,1.5601059,8.538046,-3.9884152,1.5061989,9.505208,-4.6737576,17.617443
2296,./YAF_haze_happy.wav,0.22852036,0.058145348,3368.438581806183,2242.2122557185594,5526.607960668103,0.20266478089080459,happiness,-323.90967,13.01945,-11.474345,41.588512,-2.7185473,-13.762763,-7.9545884,-13.049158,-5.410593,-14.058577,-7.3367314,12.904564,-16.28603,9.927144,-3.0535965,-5.9614186,0.9378441,2.5657377,-4.949863,7.6509743
2297,./YAF_haze_neutral.wav,0.29609656,0.037374172,2621.646912151529,2113.2528895931932,4404.530071390086,0.14437410201149425,neutral,-360.16156,54.53712,-3.2255368,40.40195,0.541581,-18.357742,-5.5603924,-12.402987,-11.454949,3.4867857,-15.155039,12.042456,-3.4701715,1.410111,4.8498116,-9.463526,0.2192901,-2.882543,-13.83613,1.7174053
2298,./YAF_haze_ps.wav,0.30217636,0.023585523,3557.203944822427,2291.0455354258493,5659.340879141566,0.2282273625753012,surprise,-348.8573,33.097443,-0.21904194,13.402167,-19.056482,-9.783177,-11.745245,-4.5070577,-11.842689,1.5971435,-12.708784,3.3672297,-8.97844,1.8491198,0.691097,9.062787,4.0695896,8.508461,-3.505186,5.433171
2299,./YAF_haze_sad.wav,0.26903343,0.037168633,2217.7987079160553,2077.2982477236587,3972.7522225215516,0.11289399245689655,sadness,-381.3534,72.96672,36.29034,54.22314,-2.397623,-0.7323936,0.01343418,-7.8579397,-0.50341886,-11.091952,-4.3209486,4.3070273,-12.33754,11.523274,-6.7872925,-0.73053837,-0.15495479,-2.3445876,-8.143495,-3.3209186
2300,./YAF_hire_angry.wav,0.31227088,0.06330141,3376.1262953533283,2171.9654934921464,5493.565631734914,0.21621879489942528,anger,-289.18326,24.838438,-21.389746,9.86497,-28.858614,-6.6542244,-1.2310283,-19.539509,-7.1027875,-0.9371561,-16.087719,10.150993,-16.017715,8.77488,-5.1503863,-2.810524,-2.9619396,-1.078226,-4.803523,2.3944347
2301,./YAF_hire_disgust.wav,0.34839347,0.021078998,2828.8858711763087,1929.6893055544676,4537.070649245689,0.1939655172413793,disgust,-373.5486,74.662674,-29.030376,12.902579,-15.367706,-4.5899425,-7.1769085,-18.82361,-7.126285,2.4654257,-12.794583,4.987744,-5.466056,-1.47442,-4.1377187,-7.2851577,0.030267913,-3.1497557,-7.749171,3.3480859
2302,./YAF_hire_fear.wav,0.29943386,0.06248041,3123.7580312758187,2183.781275762738,5034.197412778253,0.19793450342465754,fear,-258.11963,35.99757,-29.166483,11.638402,-5.819097,-0.77558464,-4.9863787,1.4132447,-4.1193266,7.554408,-16.2583,1.8851726,2.2880433,-6.04471,4.2410727,-0.8680902,-7.8953667,14.600265,-2.4686232,10.526227
2303,./YAF_hire_happy.wav,0.2551227,0.08190764,3032.668088637276,2057.8264548387315,5050.478210449219,0.190557861328125,happiness,-271.02847,32.29106,-33.0207,20.100712,-12.516817,-5.6403747,-14.022885,-15.458325,2.380117,-6.795578,-13.872487,14.07356,-18.255459,7.9203644,-8.542576,-6.0268397,2.5791714,-2.1182032,-2.865392,4.081609
2304,./YAF_hire_neutral.wav,0.29354566,0.029079922,2436.897613152039,2071.6692203765556,4210.2362271012935,0.12406833692528736,neutral,-380.99063,65.61949,-21.23463,18.523615,-3.8736734,-7.785458,-4.2394176,-12.974518,1.1509799,7.813806,-20.848095,16.018787,-10.584944,6.166685,-3.3090768,-9.267964,1.3357117,-3.016496,-8.413833,2.1354504
2305,./YAF_hire_ps.wav,0.3302356,0.03100175,3103.128565063708,2186.5372416943587,5163.860441509046,0.19838353207236842,surprise,-313.97583,50.021587,-33.033447,-4.08976,-20.616062,-4.7888136,-12.359323,-18.230444,-4.69643,8.146079,-15.843752,12.331647,-10.571482,10.249159,-2.1134038,2.2325408,2.8065927,3.9417295,-1.5187235,4.0817723
2306,./YAF_hire_sad.wav,0.25975564,0.046434194,2398.9230295912184,2059.901475469358,4082.893318965517,0.13057875359195403,sadness,-342.25128,74.506424,15.886498,26.663889,-2.9547164,6.2937684,-3.2370324,-9.32879,0.40280586,-3.0589159,-7.8885827,1.3351796,-7.4955935,7.476693,-9.948494,-2.3982654,0.6638185,-3.480142,-8.13362,-3.4575317
2307,./YAF_hit_angry.wav,0.3224969,0.057279132,3940.790649585796,2355.12060011252,6460.208445581897,0.23554238505747127,anger,-319.30496,6.054967,-0.9090351,15.268513,-18.322056,-13.398956,-2.478019,-13.852949,-8.940097,0.064712286,-17.001127,12.02788,-9.768885,5.736156,-1.5773128,-3.6794448,-1.3716917,-1.286399,-6.194768,3.7291563
2308,./YAF_hit_disgust.wav,0.35784817,0.023929037,2817.58999074007,2039.2638718657947,4627.782361260776,0.17105558548850575,disgust,-362.54977,66.9357,-17.141037,26.570517,-10.328003,-13.416365,-13.697302,-11.046273,-8.105173,-1.4620469,-12.067032,6.632488,-6.6201897,-0.2552361,-2.925794,-7.1991544,0.96408504,-6.6084223,-7.3132596,5.952696
2309,./YAF_hit_fear.wav,0.32165232,0.05586074,3622.63609899688,2268.337383814599,5633.940932329963,0.2353515625,fear,-273.38898,25.405504,-10.227778,23.069914,1.6518112,-7.988213,-5.4801965,3.909993,-5.374449,7.706059,-13.083315,10.629377,3.424976,0.8103768,4.581091,0.13522418,-2.9425886,5.69681,-10.61264,4.984561
2310,./YAF_hit_happy.wav,0.3297395,0.06185625,3479.3301820358074,2239.1976011947445,5788.663330078125,0.223345947265625,happiness,-316.0918,20.345333,-7.740335,35.84123,-8.614467,-7.156099,-11.935895,-10.122472,2.1496205,-7.871045,-6.71035,17.52391,-13.084376,13.426796,-5.7113953,-1.142989,2.5120347,-2.4575355,-0.32041836,7.1563644
2311,./YAF_hit_neutral.wav,0.34399432,0.022059102,2856.667835874873,2304.19374580328,5118.838395743534,0.1423199533045977,neutral,-409.9934,48.846966,-0.8467257,31.340706,0.5976402,-5.930219,0.04691794,-14.39402,0.637024,8.671292,-18.518806,15.387746,-5.7746954,5.5161037,0.59806114,-7.921905,4.682684,-3.1639025,-9.263648,3.3317657
2312,./YAF_hit_ps.wav,0.31055042,0.030790031,3703.3705736060115,2284.886965190341,5933.351463607595,0.23973991297468356,surprise,-326.67682,19.449907,-14.572886,6.3646917,-21.45499,-13.805494,-15.980662,-7.5551248,-4.7289786,4.436567,-9.237893,12.609349,-9.50902,7.2843614,-2.4972682,4.486148,3.204249,3.3866205,-0.6711338,5.105858
2313,./YAF_hit_sad.wav,0.2946806,0.040717524,2486.893501929839,2163.66034731985,4395.248518318966,0.13844737787356323,sadness,-362.8223,67.92522,26.226004,35.758423,-1.5241561,0.7735713,-8.71901,-6.8743796,2.0310762,-8.991041,-7.791522,5.599745,-4.9338183,9.815596,-10.018922,1.0662583,1.9969418,-5.568617,-5.472496,1.172303
2314,./YAF_hole_angry.wav,0.30600622,0.038756322,2954.126574927004,2345.3653237233943,5163.266096443966,0.1615032327586207,anger,-359.2063,54.249832,17.169226,9.323341,-36.16144,-7.5223403,1.2935358,-15.972984,-6.886391,-0.91343534,-14.140587,4.589384,-10.695082,8.398598,-7.5721946,3.4999464,-2.4688084,-1.40132,-8.011466,-0.15360838
2315,./YAF_hole_disgust.wav,0.33492094,0.026911583,2597.2163966899852,1962.4215240545184,4251.570076778017,0.1579168911637931,disgust,-377.2737,84.475,2.8837256,12.727875,-23.755676,0.251465,-4.845409,-14.721745,-8.043672,-2.0559325,-5.020311,6.5213246,-9.761407,4.008099,-5.097753,-2.57645,1.6799239,-3.994212,-5.1508284,-0.021940945
2316,./YAF_hole_fear.wav,0.31628832,0.043839946,3192.519505457284,2281.9886836245723,5440.36376953125,0.20009765625,fear,-315.51105,43.592022,0.95386183,15.241125,-18.597736,0.861613,4.2740927,-1.8928626,-10.787443,10.900454,-19.184246,7.2965736,1.2918494,0.8184053,0.9182873,-5.973681,-8.170782,4.096968,-12.719755,14.084653
2317,./YAF_hole_happy.wav,0.253723,0.07891704,2696.495808120059,2093.6073229411945,4764.355773925781,0.16162109375,happiness,-295.05905,49.033684,-12.746948,19.403797,-24.565908,2.8209252,0.12029219,-14.526812,3.344046,-7.9228697,-5.7892866,14.921492,-14.50764,12.991269,-12.755287,-0.4162619,-3.2897446,-1.6607006,-1.5623739,-1.5017895
2318,./YAF_hole_neutral.wav,0.31778082,0.034806672,2187.618479223776,1975.3296468215738,3799.0015490301726,0.11350574712643678,neutral,-410.89127,81.58783,5.5434237,15.65507,-11.825937,-6.0056224,-2.1890457,-8.788437,-3.7132046,6.0014186,-13.942937,9.659291,-1.8375002,5.1861844,1.4041889,-8.817741,0.044343982,-3.5566897,-11.112922,-0.1350923
2319,./YAF_hole_ps.wav,0.29243693,0.028802585,2910.379575266158,2214.817511961796,5083.9892578125,0.17692057291666666,surprise,-352.0743,59.752983,3.7930863,-5.138412,-38.2363,-6.334166,0.46400914,-11.490365,-8.898715,13.165122,-12.547884,7.4883895,-0.9603476,8.138474,1.9400954,7.996255,1.4964776,5.8111053,0.77853686,0.45553285
2320,./YAF_hole_sad.wav,0.28414395,0.042287525,2260.4947374321323,2006.4791715968381,3661.2633014547414,0.12282237787356322,sadness,-375.89767,79.45541,34.481934,31.751232,-10.082178,7.816085,4.989917,-10.080881,-0.9214044,-4.890186,-7.6174703,2.9515946,-5.4817758,14.869527,-10.015979,2.2366543,-1.04065,-4.5623894,-5.0570765,-3.8580947
2321,./YAF_home_angry.wav,0.28626156,0.08467738,2743.410034578466,2139.017148025779,4724.161044034091,0.16154499797077923,anger,-276.98956,60.952732,-6.0126314,11.78487,-22.859077,-7.0798726,9.68887,-25.296675,-1.131398,3.1563594,-14.516853,10.702713,-13.7667885,4.62482,-7.699864,-3.9043126,-6.238108,-5.3999877,-9.4427,-3.5084245
2322,./YAF_home_disgust.wav,0.3441646,0.03623456,2691.014392007759,1851.128072424148,4185.609172952586,0.17175152658045978,disgust,-359.07852,79.06809,-1.8915714,5.4465766,-18.502678,-7.017014,-4.997323,-17.643038,-8.654853,4.812059,-9.986627,3.2594395,-4.9492717,3.4555435,-3.9095228,1.0223275,4.604869,-0.6208597,-0.052788593,1.0449337
2323,./YAF_home_fear.wav,0.30577737,0.105102025,2296.141446343677,2086.018777515091,4216.80127753586,0.12902631915983606,fear,-263.37994,73.51771,9.426124,23.863695,-7.422401,4.679725,7.3017693,-3.1618898,-3.8022425,4.9085665,-16.439445,-3.5622406,1.4296991,0.18501589,-4.7175527,-1.2876259,-9.705162,7.068616,6.13977,14.550071
2324,./YAF_home_happy.wav,0.24467367,0.0792998,2711.2953550419843,2102.719564476813,4761.9140625,0.15363737824675325,happiness,-303.0322,44.67983,-13.507901,15.06422,-13.965059,-2.6372757,-1.3101882,-17.566212,0.79047185,-1.4350448,-11.787738,9.314202,-12.356212,3.6488032,-4.6710453,-2.8902423,3.0989344,0.55242527,-1.8959212,-0.94789463
2325,./YAF_home_neutral.wav,0.28570935,0.021194495,1933.9383837446137,1931.3344243213423,3171.692315463362,0.10445290050287356,neutral,-447.5912,95.79723,14.972483,24.478909,-3.2160833,-2.9151764,3.7892962,-14.66623,-4.4721932,0.5923618,-7.6630874,1.4125975,-3.9939544,10.507477,-10.020446,0.22781381,-4.3917403,-2.4955666,-11.461743,-0.30809003
2326,./YAF_home_ps.wav,0.29092985,0.038474925,2738.3178464893927,2089.7640739818016,4585.705987338362,0.17809918283045978,surprise,-336.8429,59.08515,-12.515211,-6.9998655,-16.087399,-0.96660876,-6.5088573,-11.00438,-13.169586,7.191967,-10.611522,7.615327,3.7916155,10.808888,-3.3388038,4.5111275,-1.3876647,2.2566395,-4.673286,-0.7722531
2327,./YAF_home_sad.wav,0.24982762,0.056155533,2054.53731733243,1933.9656962916224,3360.045965786638,0.12029117277298851,sadness,-360.00717,86.46329,29.586523,26.983072,-8.928301,9.826672,-0.9034325,-10.389664,1.0945626,-3.411261,-10.719632,-1.3252347,-9.800374,7.9858565,-6.94813,-0.2504096,-1.0216796,-3.2250748,-6.49546,-6.3555746
2328,./YAF_hurl_angry.wav,0.312921,0.09880501,2720.279245092856,2135.5682210957434,4541.536359089177,0.15791134717987804,anger,-271.03708,67.6408,1.4585028,-3.3555837,-24.962711,-1.9931703,-0.22511989,-20.286423,0.42271498,3.1704597,-17.436466,17.787708,-17.620506,9.807277,-5.000879,-9.973812,-4.7076216,-5.52585,-9.048747,-0.016086416
2329,./YAF_hurl_disgust.wav,0.31940046,0.033100393,2660.2304380756304,1815.0447226748254,4046.509630926724,0.17736956716954022,disgust,-365.05078,87.37275,-2.6347623,-12.451821,-17.006104,6.3241353,-12.255753,-18.044346,-9.965307,-0.62180066,-10.772871,11.253334,-11.103309,8.267634,-4.5894804,-4.882865,3.0002246,1.0219679,-1.796572,5.166475
2330,./YAF_hurl_fear.wav,0.26534206,0.10831676,2475.327462625992,2237.9943931646226,4144.603271484375,0.1294677734375,fear,-247.89705,69.142815,-6.1059284,-2.0646954,-5.0383286,-3.3963318,2.2569401,-13.143924,-8.149146,7.988747,-19.56877,7.4498477,-1.5807441,-6.975637,-2.2760427,-9.423948,-4.6536555,13.513285,-1.2038312,17.977863
2331,./YAF_hurl_happy.wav,0.2749924,0.07439363,2683.268643474708,2025.6069945554707,4472.091945213608,0.16929143591772153,happiness,-287.1714,60.92644,-23.412067,5.451823,-11.607965,-3.623598,-12.460588,-21.672543,-3.1800125,-0.53476197,-15.620998,17.209097,-17.02551,4.46027,-6.041369,-9.419748,5.2156544,-3.6240215,-3.010442,4.4945774
2332,./YAF_hurl_neutral.wav,0.3220543,0.022863269,2074.256092823765,2015.4210476497872,3456.6978717672414,0.10982399425287356,neutral,-416.98572,90.878876,8.531523,10.709394,-6.5411596,7.65703,-4.022759,-21.076796,4.497598,-3.4502342,-9.017062,12.270376,-10.880401,10.672373,-9.50573,0.6441528,-1.9287899,-4.23029,-7.4824367,-2.0940711
2333,./YAF_hurl_ps.wav,0.27995214,0.04364229,2922.3135099572946,2134.385644160952,4676.170191271552,0.1866356860632184,surprise,-326.77325,50.036346,-19.346874,-22.129068,-10.127084,2.8918862,-21.478874,-13.445408,-8.411073,4.917022,-9.312066,12.729453,0.33967283,11.350682,-2.63203,0.48686513,3.8884234,2.4192536,-2.4498315,2.4405727
2334,./YAF_hurl_sad.wav,0.22179586,0.054335568,2148.7984430846323,1955.2011484892214,3449.5690634084303,0.1154274164244186,sadness,-346.4133,88.424286,25.252178,16.282396,-11.937052,14.214198,-2.8177412,-14.84045,2.946775,-1.7605984,-12.477627,8.649629,-14.587795,7.3655005,-8.302322,-4.331597,1.1689038,-6.9403543,-9.289167,-6.243074
2335,./YAF_hush_angry.wav,0.3403156,0.048280917,3530.8871733775536,2094.131656721155,5581.059738685345,0.23356119791666666,anger,-326.7456,18.528095,-16.416508,14.475051,-28.90425,2.3659804,2.7828765,-15.60811,-4.563468,-0.060522232,-14.682298,7.2995367,-11.756213,4.3820596,-0.56976193,-3.453002,-2.667482,-2.1127324,-9.157376,3.9531777
2336,./YAF_hush_disgust.wav,0.30697492,0.028202863,2875.270405762806,1992.5097796866387,4526.0565396012935,0.18362181214080459,disgust,-350.4941,70.57075,-14.528796,8.341114,-17.154583,1.657928,-9.495862,-13.522369,-7.3283525,2.5604088,-7.723205,3.0669072,-12.986157,3.778402,-6.7861547,-2.7888498,2.4977598,-3.3458037,-2.123458,5.206057
2337,./YAF_hush_fear.wav,0.30985352,0.06243447,3587.175055410748,2128.618711894558,5531.341552734375,0.23512098524305555,fear,-259.85373,9.241133,-23.148415,18.17039,-16.433329,-1.5485433,-8.07194,-9.590012,-6.9643154,0.5165581,-18.134176,9.736211,-7.0259857,1.0445821,0.36826926,-4.393546,1.8326861,12.247701,-2.7772176,14.486265
2338,./YAF_hush_happy.wav,0.29553375,0.059491422,3474.216960011946,2065.1905792105276,5473.360236672794,0.2408203125,happiness,-303.08694,8.179305,-21.376434,30.343733,-15.228363,1.1038115,-6.8078456,-10.914143,-0.07092265,-4.384884,-9.411218,10.781307,-7.888053,8.260997,-2.0828164,-4.3361564,-0.3148436,0.37400097,-4.3482976,6.8281474
2339,./YAF_hush_neutral.wav,0.28592494,0.032802116,2707.56795612123,2067.3325859826887,4452.422885237069,0.16203641343390804,neutral,-362.78876,53.059784,-11.892533,25.704817,-6.062512,-8.066623,-2.9467378,-15.100246,-4.2328444,6.1560054,-18.575232,12.579594,-6.131903,0.6687094,3.214957,-8.953097,0.0058915764,0.3448112,-14.809144,4.371226
2340,./YAF_hush_ps.wav,0.3634077,0.030544944,3651.8890356027673,2211.7537425060814,5787.3244065504805,0.24725185296474358,surprise,-312.80774,20.484707,-16.117777,-0.88754666,-24.80452,1.0390344,-7.078686,-10.160864,-8.013167,7.2435484,-10.239359,8.660451,-7.702986,6.175854,-1.5110185,4.213428,2.5785913,4.569814,-1.0124567,6.3839407
2341,./YAF_hush_sad.wav,0.28745422,0.03726784,2678.8883793179884,2101.7512959398377,4619.243332435345,0.15053093570402298,sadness,-348.00845,66.19759,24.087606,35.64068,-7.927889,6.95021,-3.4116607,-12.230519,4.7687273,-2.5735822,-8.592079,1.5655931,-8.332397,10.868499,-10.821727,-0.80035424,-0.37976304,-0.77691644,-10.152841,0.16752242
2342,./YAF_jail_angry.wav,0.2979615,0.11731039,2990.9059302079354,2066.0444877074733,4664.471794577206,0.17586167279411766,anger,-239.42024,41.950054,-4.9501233,21.23533,-26.512293,-14.590573,-1.0922172,-24.712074,-5.5772753,-0.11132192,-16.088207,14.084206,-15.435615,6.4784617,-6.680702,-6.3919873,-3.5926874,-6.531845,-12.248359,-0.2467751
2343,./YAF_jail_disgust.wav,0.29361224,0.040071968,2936.6156022625933,1968.122010656522,4652.533169450431,0.1845198006465517,disgust,-352.09406,50.058037,-6.4674783,17.738188,-12.494096,-8.271972,-18.910898,-14.259269,-14.780322,-2.2125115,-10.006107,2.423401,-3.82153,1.5706671,-0.7066968,-3.314701,0.7735605,5.074615,-1.3487931,2.9099727
2344,./YAF_jail_fear.wav,0.29958996,0.10129657,2997.5160038138165,2108.550007438811,4821.044921875,0.1847873263888889,fear,-238.94997,46.721306,1.8843479,18.564386,-8.539246,-3.0745692,-3.4242213,-4.693491,-12.729681,3.8250833,-14.318876,-0.5306531,-0.695562,-4.513988,-6.176721,-5.076869,-5.1873975,6.08199,-4.3105645,15.999163
2345,./YAF_jail_happy.wav,0.23969865,0.06676155,2898.6037963018944,2100.4551793311202,4805.4931640625,0.17739679783950618,happiness,-309.47137,38.605793,-15.198585,18.75817,-11.180318,-8.26955,-13.254985,-16.440546,-5.101951,-2.2398446,-11.432928,12.938237,-15.578859,6.868033,-8.885722,-6.0972204,2.536834,-0.12119859,-4.1235394,1.9384973
2346,./YAF_jail_neutral.wav,0.29053634,0.023130497,2400.628103664418,2066.839246185637,4131.899919181034,0.1323186063218391,neutral,-409.82996,72.4565,9.357794,30.601027,-11.325739,0.4589055,-2.9233716,-20.699545,0.3860763,-3.460668,-6.884271,6.5062866,-7.8768926,6.6973567,-10.576557,2.8847005,-4.286403,-2.941134,-7.2086883,-1.148136
